"kf_id","kf_genre","kf_start_of_week","kf_keyword","kf_sentiment","kf_frequency","kf_post_continent","kf_genre_code","kf_post_continent_code"
"648998","k_pop","2025-08-11","yeji","0","0","Europe","1","5"
"648999","k_pop","2025-08-11","yeji","0","0","Middle East","1","6"
"649000","k_pop","2025-08-11","yeji","0","0","North America","1","3"
"649001","k_pop","2025-08-11","yeji","0","0","South America","1","4"
"649002","k_pop","2025-08-11","yeji","0","0","Southeast Asia","1","2"
"649003","k_pop","2025-08-11","yeji","1","0","East Asia","1","1"
"649004","k_pop","2025-08-11","yeji","1","0","Europe","1","5"
"649005","k_pop","2025-08-11","yeji","1","0","Middle East","1","6"
"649006","k_pop","2025-08-11","yeji","1","0","South America","1","4"
"649007","k_pop","2025-08-11","yeji","1","0","Southeast Asia","1","2"
"649008","k_pop","2025-08-11","yeonjun","-1","0","East Asia","1","1"
"649009","k_pop","2025-08-11","yeonjun","-1","0","Europe","1","5"
"649010","k_pop","2025-08-11","yeonjun","-1","0","Middle East","1","6"
"649011","k_pop","2025-08-11","yeonjun","-1","0","North America","1","3"
"649012","k_pop","2025-08-11","yeonjun","-1","0","South America","1","4"
"649013","k_pop","2025-08-11","yeonjun","-1","0","Southeast Asia","1","2"
"649014","k_pop","2025-08-11","yeonjun","0","0","East Asia","1","1"
"649015","k_pop","2025-08-11","yeonjun","0","0","Europe","1","5"
"649016","k_pop","2025-08-11","yeonjun","0","0","Middle East","1","6"
"649017","k_pop","2025-08-11","yeonjun","0","0","South America","1","4"
"649018","k_pop","2025-08-11","yeonjun","0","0","Southeast Asia","1","2"
"649019","k_pop","2025-08-11","yeonjun","1","0","East Asia","1","1"
"649020","k_pop","2025-08-11","yeonjun","1","0","Europe","1","5"
"649021","k_pop","2025-08-11","yeonjun","1","0","Middle East","1","6"
"649022","k_pop","2025-08-11","yeonjun","1","0","South America","1","4"
"649023","k_pop","2025-08-11","yeonjun","1","0","Southeast Asia","1","2"
"649024","k_pop","2025-08-11","yujin","-1","0","East Asia","1","1"
"649025","k_pop","2025-08-11","yujin","-1","0","Europe","1","5"
"649026","k_pop","2025-08-11","yujin","-1","0","Middle East","1","6"
"649027","k_pop","2025-08-11","yujin","-1","0","North America","1","3"
"649028","k_pop","2025-08-11","yujin","-1","0","South America","1","4"
"649029","k_pop","2025-08-11","yujin","-1","0","Southeast Asia","1","2"
"649030","k_pop","2025-08-11","yujin","0","0","East Asia","1","1"
"649031","k_pop","2025-08-11","yujin","0","0","Europe","1","5"
"649032","k_pop","2025-08-11","yujin","0","0","Middle East","1","6"
"649033","k_pop","2025-08-11","yujin","0","0","South America","1","4"
"649034","k_pop","2025-08-11","yujin","0","0","Southeast Asia","1","2"
"649035","k_pop","2025-08-11","yujin","1","0","East Asia","1","1"
"649036","k_pop","2025-08-11","yujin","1","0","Europe","1","5"
"649037","k_pop","2025-08-11","yujin","1","0","Middle East","1","6"
"649038","k_pop","2025-08-11","yujin","1","0","North America","1","3"
"649039","k_pop","2025-08-11","yujin","1","0","South America","1","4"
"649040","k_pop","2025-08-11","yujin","1","0","Southeast Asia","1","2"
"649041","k_pop","2025-08-11","yuna","-1","0","East Asia","1","1"
"649042","k_pop","2025-08-11","yuna","-1","0","Europe","1","5"
"649043","k_pop","2025-08-11","yuna","-1","0","Middle East","1","6"
"649044","k_pop","2025-08-11","yuna","-1","0","North America","1","3"
"649045","k_pop","2025-08-11","yuna","-1","0","South America","1","4"
"649046","k_pop","2025-08-11","yuna","-1","0","Southeast Asia","1","2"
"649047","k_pop","2025-08-11","yuna","0","0","East Asia","1","1"
"649048","k_pop","2025-08-11","yuna","0","0","Europe","1","5"
"649049","k_pop","2025-08-11","yuna","0","0","Middle East","1","6"
"649050","k_pop","2025-08-11","yuna","0","0","South America","1","4"
"649051","k_pop","2025-08-11","yuna","0","0","Southeast Asia","1","2"
"649052","k_pop","2025-08-11","yuna","1","0","East Asia","1","1"
"649053","k_pop","2025-08-11","yuna","1","0","Europe","1","5"
"649054","k_pop","2025-08-11","yuna","1","0","Middle East","1","6"
"649055","k_pop","2025-08-11","yuna","1","0","North America","1","3"
"649056","k_pop","2025-08-11","yuna","1","0","South America","1","4"
"649057","k_pop","2025-08-11","yuna","1","0","Southeast Asia","1","2"
"649058","k_pop","2025-08-11","yunjin","-1","0","East Asia","1","1"
"649059","k_pop","2025-08-11","yunjin","-1","0","Europe","1","5"
"649060","k_pop","2025-08-11","yunjin","-1","0","Middle East","1","6"
"649061","k_pop","2025-08-11","yunjin","-1","0","North America","1","3"
"649062","k_pop","2025-08-11","yunjin","-1","0","South America","1","4"
"649063","k_pop","2025-08-11","yunjin","-1","0","Southeast Asia","1","2"
"649064","k_pop","2025-08-11","yunjin","0","0","East Asia","1","1"
"649065","k_pop","2025-08-11","yunjin","0","0","Europe","1","5"
"649066","k_pop","2025-08-11","yunjin","0","0","Middle East","1","6"
"649067","k_pop","2025-08-11","yunjin","0","0","South America","1","4"
"649068","k_pop","2025-08-11","yunjin","0","0","Southeast Asia","1","2"
"649069","k_pop","2025-08-11","yunjin","1","0","East Asia","1","1"
"649070","k_pop","2025-08-11","yunjin","1","0","Europe","1","5"
"649071","k_pop","2025-08-11","yunjin","1","0","Middle East","1","6"
"649072","k_pop","2025-08-11","yunjin","1","0","North America","1","3"
"649073","k_pop","2025-08-11","yunjin","1","0","South America","1","4"
"649074","k_pop","2025-08-11","yunjin","1","0","Southeast Asia","1","2"
"649075","k_pop","2025-08-11","yuri","-1","0","East Asia","1","1"
"649076","k_pop","2025-08-11","yuri","-1","0","Europe","1","5"
"649077","k_pop","2025-08-11","yuri","-1","0","Middle East","1","6"
"649078","k_pop","2025-08-11","yuri","-1","0","South America","1","4"
"649079","k_pop","2025-08-11","yuri","-1","0","Southeast Asia","1","2"
"649080","k_pop","2025-08-11","yuri","0","0","East Asia","1","1"
"649081","k_pop","2025-08-11","yuri","0","0","Europe","1","5"
"649082","k_pop","2025-08-11","yuri","0","0","Middle East","1","6"
"649083","k_pop","2025-08-11","yuri","0","0","South America","1","4"
"649084","k_pop","2025-08-11","yuri","0","0","Southeast Asia","1","2"
"649085","k_pop","2025-08-11","yuri","1","0","East Asia","1","1"
"649086","k_pop","2025-08-11","yuri","1","0","Europe","1","5"
"649087","k_pop","2025-08-11","yuri","1","0","Middle East","1","6"
"649088","k_pop","2025-08-11","yuri","1","0","South America","1","4"
"649089","k_pop","2025-08-11","yuri","1","0","Southeast Asia","1","2"
"649090","k_pop","2025-08-11","zoe","-1","0","East Asia","1","1"
"649091","k_pop","2025-08-11","zoe","-1","0","Europe","1","5"
"649092","k_pop","2025-08-11","zoe","-1","0","Middle East","1","6"
"649093","k_pop","2025-08-11","zoe","-1","0","South America","1","4"
"649094","k_pop","2025-08-11","zoe","-1","0","Southeast Asia","1","2"
"649095","k_pop","2025-08-11","zoe","0","0","East Asia","1","1"
"649096","k_pop","2025-08-11","zoe","0","0","Europe","1","5"
"649097","k_pop","2025-08-11","zoe","0","0","Middle East","1","6"
"649098","k_pop","2025-08-11","zoe","0","0","South America","1","4"
"649099","k_pop","2025-08-11","zoe","0","0","Southeast Asia","1","2"
"649100","k_pop","2025-08-11","zoe","1","0","East Asia","1","1"
"649101","k_pop","2025-08-11","zoe","1","0","Europe","1","5"
"649102","k_pop","2025-08-11","zoe","1","0","Middle East","1","6"
"649103","k_pop","2025-08-11","zoe","1","0","South America","1","4"
"649104","k_pop","2025-08-11","zoe","1","0","Southeast Asia","1","2"
"649105","k_pop","2025-08-11","aespa","1","1","North America","1","3"
"649106","k_pop","2025-08-11","alexa","-1","1","North America","1","3"
"649107","k_pop","2025-08-11","alexa","0","1","North America","1","3"
"649108","k_pop","2025-08-11","astro","0","1","North America","1","3"
"649109","k_pop","2025-08-11","cha eun woo","0","1","North America","1","3"
"649110","k_pop","2025-08-11","dex","0","1","North America","1","3"
"649111","k_pop","2025-08-11","dex","1","1","North America","1","3"
"649112","k_pop","2025-08-11","enhypen","0","1","North America","1","3"
"649113","k_pop","2025-08-11","enhypen","1","1","North America","1","3"
"649114","k_pop","2025-08-11","felix","1","1","North America","1","3"
"649115","k_pop","2025-08-11","gong yoo","1","1","North America","1","3"
"649116","k_pop","2025-08-11","hyunjin","0","1","North America","1","3"
"649117","k_pop","2025-08-11","illit","-1","1","North America","1","3"
"649118","k_pop","2025-08-11","itzy","-1","1","North America","1","3"
"649119","k_pop","2025-08-11","izna","0","1","North America","1","3"
"649120","k_pop","2025-08-11","j-hope","1","1","North America","1","3"
"649121","k_pop","2025-08-11","jennie","-1","1","North America","1","3"
"649122","k_pop","2025-08-11","jungkook","-1","1","North America","1","3"
"649123","k_pop","2025-08-11","jyp","-1","1","North America","1","3"
"649124","k_pop","2025-08-11","kai","-1","1","North America","1","3"
"649125","k_pop","2025-08-11","katseye","0","1","North America","1","3"
"649126","k_pop","2025-08-11","kingdom","0","1","North America","1","3"
"649127","k_pop","2025-08-11","lara","1","1","North America","1","3"
"649128","k_pop","2025-08-11","le sserafim","0","1","North America","1","3"
"649129","k_pop","2025-08-11","lisa","-1","1","North America","1","3"
"649130","k_pop","2025-08-11","lisa","1","1","North America","1","3"
"649131","k_pop","2025-08-11","lucy","0","1","North America","1","3"
"649132","k_pop","2025-08-11","lucy","1","1","North America","1","3"
"649133","k_pop","2025-08-11","mina","0","1","North America","1","3"
"649134","k_pop","2025-08-11","my demon","0","1","North America","1","3"
"649135","k_pop","2025-08-11","nmixx","1","1","North America","1","3"
"649136","k_pop","2025-08-11","parasite","-1","1","North America","1","3"
"649137","k_pop","2025-08-11","parasite","0","1","North America","1","3"
"649138","k_pop","2025-08-11","parasite","1","1","North America","1","3"
"649139","k_pop","2025-08-11","red velvet","-1","1","North America","1","3"
"649140","k_pop","2025-08-11","reply 1988","-1","1","North America","1","3"
"649141","k_pop","2025-08-11","reply 1988","1","1","North America","1","3"
"649142","k_pop","2025-08-11","rosé","-1","1","North America","1","3"
"649143","k_pop","2025-08-11","sweet home","0","1","North America","1","3"
"649144","k_pop","2025-08-11","the frog","-1","1","North America","1","3"
"649145","k_pop","2025-08-11","yeji","1","1","North America","1","3"
"649146","k_pop","2025-08-11","yeonjun","0","1","North America","1","3"
"649147","k_pop","2025-08-11","yeonjun","1","1","North America","1","3"
"649148","k_pop","2025-08-11","yuna","0","1","North America","1","3"
"649149","k_pop","2025-08-11","yunjin","0","1","North America","1","3"
"649150","k_pop","2025-08-11","yuri","-1","1","North America","1","3"
"649151","k_pop","2025-08-11","ateez","0","2","North America","1","3"
"649152","k_pop","2025-08-11","bruno mars","0","2","North America","1","3"
"649153","k_pop","2025-08-11","bruno mars","1","2","North America","1","3"
"649154","k_pop","2025-08-11","cha eun woo","1","2","North America","1","3"
"649155","k_pop","2025-08-11","felix","0","2","North America","1","3"
"649156","k_pop","2025-08-11","itzy","0","2","North America","1","3"
"649157","k_pop","2025-08-11","jennie","0","2","North America","1","3"
"649158","k_pop","2025-08-11","jihyo","1","2","North America","1","3"
"649159","k_pop","2025-08-11","jungkook","0","2","North America","1","3"
"649160","k_pop","2025-08-11","jungkook","1","2","North America","1","3"
"649161","k_pop","2025-08-11","jyp","0","2","North America","1","3"
"649162","k_pop","2025-08-11","katseye","1","2","North America","1","3"
"649163","k_pop","2025-08-11","ken","-1","2","North America","1","3"
"649164","k_pop","2025-08-11","kingdom","1","2","North America","1","3"
"649165","k_pop","2025-08-11","lara","0","2","North America","1","3"
"649166","k_pop","2025-08-11","meovv","0","2","North America","1","3"
"649167","k_pop","2025-08-11","my demon","1","2","North America","1","3"
"649168","k_pop","2025-08-11","old boy","1","2","North America","1","3"
"649169","k_pop","2025-08-11","red velvet","0","2","North America","1","3"
"649170","k_pop","2025-08-11","save me","0","2","North America","1","3"
"649171","k_pop","2025-08-11","seventeen","1","2","North America","1","3"
"649172","k_pop","2025-08-11","shinee","1","2","North America","1","3"
"649173","k_pop","2025-08-11","suga","0","2","North America","1","3"
"649174","k_pop","2025-08-11","suga","1","2","North America","1","3"
"649175","k_pop","2025-08-11","the frog","0","2","North America","1","3"
"649176","k_pop","2025-08-11","tomorrow by together","1","2","North America","1","3"
"649177","k_pop","2025-08-11","yujin","0","2","North America","1","3"
"649178","k_pop","2025-08-11","jennie","1","3","North America","1","3"
"649179","k_pop","2025-08-11","ken","0","3","North America","1","3"
"649180","k_pop","2025-08-11","my name","1","3","North America","1","3"
"649181","k_pop","2025-08-11","newjeans","-1","3","North America","1","3"
"649182","k_pop","2025-08-11","newjeans","0","3","North America","1","3"
"649183","k_pop","2025-08-11","newjeans","1","3","North America","1","3"
"649184","k_pop","2025-08-11","save me","1","3","North America","1","3"
"649185","k_pop","2025-08-11","lee byung hun","0","4","North America","1","3"
"649186","k_pop","2025-08-11","once again","-1","4","North America","1","3"
"649187","k_pop","2025-08-11","red velvet","1","4","North America","1","3"
"649188","k_pop","2025-08-11","yuri","0","4","North America","1","3"
"649189","k_pop","2025-08-11","yuri","1","4","North America","1","3"
"649190","k_pop","2025-08-11","aespa","0","5","North America","1","3"
"649191","k_pop","2025-08-11","exo","1","5","North America","1","3"
"649192","k_pop","2025-08-11","rosé","0","5","North America","1","3"
"649193","k_pop","2025-08-11","ateez","1","6","North America","1","3"
"649194","k_pop","2025-08-11","itzy","1","6","North America","1","3"
"649195","k_pop","2025-08-11","lee byung hun","1","6","North America","1","3"
"649196","k_pop","2025-08-11","once again","0","6","North America","1","3"
"649197","k_pop","2025-08-11","rosé","1","6","North America","1","3"
"649198","k_pop","2025-08-11","my name","0","7","North America","1","3"
"649199","k_pop","2025-08-11","blackpink","-1","8","North America","1","3"
"649200","k_pop","2025-08-11","once again","1","8","North America","1","3"
"649201","k_pop","2025-08-11","stray kids","0","8","North America","1","3"
"649202","k_pop","2025-08-11","ive","-1","9","North America","1","3"
"649203","k_pop","2025-08-11","zoe","-1","9","North America","1","3"
"649204","k_pop","2025-08-11","blackpink","0","10","North America","1","3"
"649205","k_pop","2025-08-11","blackpink","1","10","North America","1","3"
"649206","k_pop","2025-08-11","squid game","-1","10","North America","1","3"
"649207","k_pop","2025-08-11","ken","1","11","North America","1","3"
"649208","k_pop","2025-08-11","squid game","1","12","North America","1","3"
"649209","k_pop","2025-08-11","stray kids","1","12","North America","1","3"
"649210","k_pop","2025-08-11","bts","-1","13","North America","1","3"
"649211","k_pop","2025-08-11","zoe","0","14","North America","1","3"
"649212","k_pop","2025-08-11","squid game","0","16","North America","1","3"
"649213","k_pop","2025-08-11","tiger","-1","16","North America","1","3"
"649214","k_pop","2025-08-11","zoe","1","17","North America","1","3"
"649215","k_pop","2025-08-11","kpop demon hunters","-1","20","North America","1","3"
"649216","k_pop","2025-08-11","bts","0","23","North America","1","3"
"649217","k_pop","2025-08-11","ive","0","24","North America","1","3"
"649218","k_pop","2025-08-11","bts","1","33","North America","1","3"
"649219","k_pop","2025-08-11","bobby","-1","49","North America","1","3"
"649220","k_pop","2025-08-11","ive","1","54","North America","1","3"
"649221","k_pop","2025-08-11","tiger","1","64","North America","1","3"
"649222","k_pop","2025-08-11","tiger","0","66","North America","1","3"
"649223","k_pop","2025-08-11","kpop demon hunters","0","77","North America","1","3"
"649224","k_pop","2025-08-11","huntr/x","-1","108","North America","1","3"
"649225","k_pop","2025-08-11","kpop demon hunters","1","113","North America","1","3"
"649226","k_pop","2025-08-11","saja boys","-1","172","North America","1","3"
"649227","k_pop","2025-08-11","bobby","0","209","North America","1","3"
"649228","k_pop","2025-08-11","bobby","1","310","North America","1","3"
"649229","k_pop","2025-08-11","huntr/x","0","454","North America","1","3"
"649230","k_pop","2025-08-11","saja boys","1","458","North America","1","3"
"649231","k_pop","2025-08-11","huntr/x","1","501","North America","1","3"
"649232","k_pop","2025-08-11","saja boys","0","531","North America","1","3"
